,city,neighborhood,condition,type,rooms,area_m2,lift,views,floor,prices
2869,Barcelona,La Sagrada Família,needs refurb,Flat,4,134,No,exterior, floor 2,395000
2870,Barcelona,La Tr,needs refurb,Penthouse,2,76,No,exterior, floor 4,125000
2871,Barcelona,Les Corts,needs refurb,Flat,4,125,Yes,interior, floor 6,550000
2872,Barcelona,La Dreta de l'Eixample,needs refurb,Flat,7,228,Yes,exterior, floor 2,2200000
2873,Barcelona,La Nova Esquerra de l'Eixample,needs refurb,Flat,6,200,Yes,exterior, floor 3,710000
2874,Barcelona,Sant Gervasi - Galvany,needs refurb,Flat,3,150,Yes,exterior, floor 1,550000
2875,Barcelona,El Putxet i el Farró,needs refurb,Flat,5,150,Yes,exterior, floor 1,410000
2876,Barcelona,El Poble Sec - Parc de Montjuïc,needs refurb,Flat,3,64,Yes,exterior, floor 2,190000
2877,Barcelona,La Sagrada Família,needs refurb,Flat,4,140,Yes,exterior, floor 2,550000
2878,Barcelona,La Font d'En Fargues,needs refurb,Flat,3,145,No,exterior,ground floor,259000
2879,Barcelona,El Putxet i el Farró,needs refurb,Flat,3,90,Yes,exterior, floor 4,410000
2880,Barcelona,Diagonal Mar i el Front Marítim del Poblenou,needs refurb,Penthouse,3,84,No,exterior, floor 3,330000
2881,Barcelona,Sant Gervasi - Galvany,needs refurb,Flat,7,391,Yes,exterior, floor 4,1690000
2882,Barcelona,Sant Antoni,needs refurb,Flat,3,129,Yes,exterior, floor 3,550000
2883,Barcelona,Vila de Gràcia,needs refurb,Flat,2,80,Yes,exterior, floor 3,320000
2884,Barcelona,Sant Gervasi - Galvany,needs refurb,Flat,5,320,Yes,exterior, floor 3,1750000
2885,Barcelona,La Dreta de l'Eixample,needs refurb,Flat,6,158,Yes,exterior, floor 1,680000
2886,Barcelona,La Dreta de l'Eixample,needs refurb,Flat,6,153,Yes,exterior, floor 3,650000
2887,Barcelona,El Congrés i els Indians,needs refurb,Penthouse,3,64,Yes,exterior, floor 4,179900
2888,Barcelona,La Dreta de l'Eixample,needs refurb,Flat,7,184,Yes,exterior, floor 4,780000
2889,Barcelona,La Dreta de l'Eixample,needs refurb,Flat,4,176,Yes,exterior, floor 2,750000
2890,Barcelona,La Dreta de l'Eixample,needs refurb,Flat,8,261,Yes,exterior, floor 4,978000
2891,Barcelona,Vallcarca i els Penitents,needs refurb,Flat,5,317,No,exterior,mezzanine,699000
2892,Barcelona,El Poblenou,needs refurb,Flat,5,192,No,exterior, floor 1,549000
2893,Barcelona, La Dreta de l'Eixample,needs refurb,Flat,5,141,Yes,exterior, floor 4,622000
2894,Barcelona,El Poble Sec - Parc de Montjuïc,needs refurb,Penthouse,3,47,No,exterior, floor 4,199900
2895,Barcelona,La Dreta de l'Eixample,needs refurb,Flat,3,90,Yes,exterior, floor 4,400000
2896,Barcelona,Vila de Gràcia,needs refurb,Flat,4,118,Yes,exterior, floor 3,550000
2897,Barcelona,El Putxet i el Farró,needs refurb,Flat,3,132,Yes,exterior, floor 4,498000
2898,Barcelona,Sant Pere - Santa Cater,needs refurb,Flat,3,85,No,exterior, floor 1,239000
2899,Barcelona,La Nova Esquerra de l'Eixample,needs refurb,Flat,3,82,Yes,exterior, floor 1,350000
2900,Barcelona, L'Antiga Esquerra de l'Eixample,needs refurb,Flat,3,87,Yes,exterior, floor 1,570000
2901,Barcelona,El Gòtic,needs refurb,Flat,4,212,No,exterior, floor 2,850000
2902,Barcelona,La Dreta de l'Eixample,needs refurb,Flat,3,130,Yes,exterior, floor 2,520000
2903,Barcelona,El Raval,needs refurb,Flat,6,175,Yes,exterior, floor 5,635000
2904,Barcelona,Pedralbes,needs refurb,Flat,3,58,Yes,exterior, floor 5,450000
2905,Barcelona,Pedralbes,needs refurb,Flat,4,136,Yes,exterior, floor 3,890000
2906,Barcelona,El Putxet i el Farró,needs refurb,Flat,4,121,Yes,exterior, floor 4,465000
2907,Barcelona,Vilapic,needs refurb,Flat,3,70,Yes,interior, floor 3,155000
2908,Barcelona,El Camp d'En Grassot i Gràcia Nova,needs refurb,Flat,4,136,Yes,exterior, floor 2,475000
2909,Barcelona, Sant Gervasi - La Bonanova,needs refurb,Flat,5,145,Yes,exterior, floor 3,790000
2910,Barcelona,Sant Gervasi - La Bonanova,needs refurb,Flat,4,188,Yes,exterior, floor 2,599000
2911,Barcelona,La Nova Esquerra de l'Eixample,needs refurb,Flat,3,87,Yes,exterior, floor 2,330000
2912,Barcelona,Sant Andreu,needs refurb,Flat,3,65,Yes,exterior, floor 2,185000
2913,Barcelona, Horta,needs refurb,Detached,10,297,No,exterior,Multiple,795000
2914,Barcelona, Sant Gervasi - Galvany,needs refurb,Penthouse,4,123,Yes,exterior, floor 4,690000
2915,Barcelona, El Carmel,needs refurb,Detached,5,142,No,exterior,Multiple,450000
2916,Barcelona,Sant Pere - Santa Cater,needs refurb,Flat,5,139,Yes,exterior, floor 5,657000
2917,Barcelona, Sant Gervasi - Galvany,needs refurb,Penthouse,5,335,No,exterior, floor 6,2850000
2918,Barcelona, El Putxet i el Farró,needs refurb,Flat,4,137,Yes,exterior, floor 2,550000
2919,Barcelona, Pedralbes,needs refurb,Flat,3,65,Yes,exterior, floor 6,385000
2920,Barcelona, Sant Gervasi - La Bonanova,needs refurb,Detached,7,650,No,exterior,Multiple,2300000
2921,Barcelona,Sant Pere - Santa Cater,needs refurb,Flat,3,235,No,exterior, floor 1,712500
2922,Barcelona,Sant Gervasi - La Bonanova,needs refurb,Flat,6,274,Yes,exterior, floor 5,1670000
2923,Barcelona,El Camp de l'Arpa del Clot,needs refurb,Flat,3,65,No,exterior, floor 1,210000
2924,Barcelona,La Dreta de l'Eixample,needs refurb,Flat,6,196,Yes,exterior, floor 4,900000
2925,Barcelona,El Camp de l'Arpa del Clot,needs refurb,Flat,2,50,No,exterior, floor 1,175000
2926,Barcelona,Sant Gervasi - Galvany,needs refurb,Flat,2,143,Yes,exterior,mezzanine,900000
2927,Barcelona,Vallcarca i els Penitents,needs refurb,Flat,3,80,Yes,exterior, floor 4,310000
2928,Barcelona,El Fort Pienc,needs refurb,Flat,4,90,Yes,interior, floor 1,325000
2929,Barcelona,Sant Pere - Santa Cater,needs refurb,Flat,2,55,No,exterior, floor 2,175000
2930,Barcelona, La Nova Esquerra de l'Eixample,needs refurb,Flat,4,97,Yes,exterior, floor 2,367000
2931,Barcelona,La Dreta de l'Eixample,needs refurb,Penthouse,2,86,Yes,exterior, floor 5,302000
2932,Barcelona,Pedralbes,needs refurb,Flat,3,129,Yes,exterior, floor 1,718500
2933,Barcelona,Sant Pere - Santa Cater,needs refurb,Flat,3,73,Yes,exterior, floor 1,290000
2934,Barcelona,La Nova Esquerra de l'Eixample,needs refurb,Flat,3,104,Yes,exterior, floor 3,345000
2935,Barcelona,Sant Pere - Santa Cater,needs refurb,Flat,3,80,No,exterior, floor 2,210000
2936,Barcelona,El Gòtic,needs refurb,Flat,4,204,Yes,exterior, floor 2,780000
2937,Barcelona,Les Tres Torres,needs refurb,Flat,5,217,No,exterior,mezzanine,990000
2938,Barcelona,L'Antiga Esquerra de l'Eixample,needs refurb,Flat,4,157,Yes,exterior, floor 1,545000
2939,Barcelona, El Gòtic,needs refurb,Flat,4,114,Yes,exterior, floor 1,340000
2940,Barcelona,L'Antiga Esquerra de l'Eixample,needs refurb,Penthouse,1,85,Yes,exterior, floor 1,460000
2941,Barcelona,La Tr,needs refurb,Flat,2,76,No,exterior, floor 4,125000
2942,Barcelona,La Nova Esquerra de l'Eixample,needs refurb,Flat,3,80,Yes,exterior, floor 3,295000
2943,Barcelona,Sant Antoni,needs refurb,Flat,3,116,Yes,exterior, floor 2,550000
2944,Barcelona,Pedralbes,needs refurb,Flat,3,73,Yes,exterior, floor 10,435000
2945,Barcelona,Sant Pere - Santa Cater,needs refurb,Flat,2,150,Yes,exterior, floor 1,830000
2946,Barcelona,El Gòtic,needs refurb,Flat,3,114,No,exterior, floor 2,350000
2947,Barcelona,Pedralbes,needs refurb,Flat,3,73,Yes,exterior, floor 9,460000
2948,Barcelona,Sants,needs refurb,Flat,4,85,Yes,exterior,mezzanine,310000
2949,Barcelona,Sant Gervasi - La Bonanova,needs refurb,Flat,6,257,Yes,exterior, floor 4,800000
2950,Barcelona,El Gòtic,needs refurb,Flat,6,549,Yes,exterior, floor 1,1950000
2951,Barcelona,El Poblenou,needs refurb,Flat,4,99,Yes,exterior, floor 2,378000
2952,Barcelona,Sant Gervasi - Galvany,needs refurb,Flat,3,100,Yes,exterior, floor 1,550000
2953,Barcelona,Sant Gervasi - Galvany,needs refurb,Flat,4,120,Yes,exterior, floor 5,650000
2954,Barcelona,Pedralbes,needs refurb,Penthouse,3,74,Yes,exterior, floor 8,430000
2955,Barcelona,Pedralbes,needs refurb,Penthouse,2,73,Yes,exterior, floor 8,460000
2956,Barcelona,L'Antiga Esquerra de l'Eixample,needs refurb,Flat,2,81,No,interior, floor 4,480000
2957,Barcelona,Sant Gervasi - Galvany,needs refurb,Flat,5,123,Yes,exterior, floor 4,740000
2958,Barcelona, calle d'Av,needs refurb,Flat,5,159,No,exterior, floor 2,670000
2959,Barcelona,Sant Gervasi - Galvany,needs refurb,Flat,7,250,Yes,exterior, floor 3,1000000
2960,Barcelona,La Sagrada Família,needs refurb,Flat,5,220,Yes,exterior, floor 5,620000
2961,Barcelona, Martí Mol,needs refurb,Flat,3,77,Yes,exterior, floor 4,250000
2962,Barcelona,La Prosperitat,needs refurb,Flat,1,74,No,exterior,ground floor,87000
2963,Barcelona,La Sagrera,needs refurb,Flat,1,74,Yes,interior, floor 1,156000
2964,Barcelona,El Poble Sec - Parc de Montjuïc,needs refurb,Flat,4,120,Yes,exterior, floor 3,391000
2965,Barcelona,Sants,needs refurb,Penthouse,4,77,No,exterior, floor 3,285000
2966,Barcelona,Sant Gervasi - Galvany,needs refurb,Flat,4,110,Yes,exterior, floor 3,495000
2967,Barcelona,Sant Andreu,needs refurb,Flat,3,69,Yes,exterior, floor 3,186000
2968,Barcelona,Vila de Gràcia,needs refurb,Flat,4,66,No,exterior, floor 1,229000
2969,Barcelona,La Sagrada Família,needs refurb,Flat,3,46,No,interior, floor 4,185000
2970,Barcelona,Can Peguera - El Turó de la Peira,needs refurb,Flat,3,54,Yes,exterior, floor 4,125000
2971,Barcelona,La Nova Esquerra de l'Eixample,needs refurb,Penthouse,4,130,Yes,exterior, floor 6,699000
2972,Barcelona,El Congrés i els Indians,needs refurb,Flat,3,104,Yes,exterior, floor 1,295000
2973,Barcelona,L'Antiga Esquerra de l'Eixample,needs refurb,Flat,3,87,Yes,exterior, floor 1,570000
2974,Barcelona,El Gòtic,needs refurb,Flat,4,212,Yes,exterior, floor 2,850000
2975,Barcelona,El Putxet i el Farró,needs refurb,Flat,5,154,No,exterior, floor 1,460000
2976,Barcelona,El Camp de l'Arpa del Clot,needs refurb,Flat,2,80,Yes,exterior,ground floor,325000
2977,Barcelona,La Nova Esquerra de l'Eixample,needs refurb,Flat,5,250,Yes,interior,mezzanine,790000
2978,Barcelona,La Sagrada Família,needs refurb,Penthouse,2,35,Yes,exterior, floor 5,190000
2979,Barcelona,Provençals del Poblenou,needs refurb,Flat,3,90,Yes,exterior, floor 1,250000
2980,Barcelona,L'Antiga Esquerra de l'Eixample,needs refurb,Flat,4,142,Yes,exterior, floor 4,750000
2981,Barcelona,El Carmel,needs refurb,Flat,3,67,Yes,interior, floor 3,155000
2982,Barcelona,Les Corts,needs refurb,Flat,4,146,Yes,interior, floor 1,520000
2983,Barcelona,La Dreta de l'Eixample,needs refurb,Flat,6,337,Yes,exterior, floor 2,1060000
2984,Barcelona, rambla del Raval,needs refurb,Flat,2,98,No,exterior, floor 2,268000
2985,Barcelona, El Carmel,needs refurb,Flat,3,55,No,exterior,ground floor,149000
2986,Barcelona, El Camp de l'Arpa del Clot,needs refurb,Terraced,1,154,No,exterior,Multiple,390000
2987,Barcelona, La Dreta de l'Eixample,needs refurb,Flat,5,141,Yes,exterior, floor 7,670000
2988,Barcelona,El Bon Pastor,needs refurb,House,7,200,No,exterior,Multiple,279900
2989,Barcelona, La Nova Esquerra de l'Eixample,needs refurb,Flat,4,132,Yes,exterior, floor 3,598000
2990,Barcelona, La Maternitat i Sant Ramon,needs refurb,Flat,4,73,Yes,exterior, floor 9,350000
2991,Barcelona, els qu,needs refurb,Flat,3,76,Yes,exterior, floor 1,179000
2992,Barcelona, Hostafrancs,needs refurb,Flat,1,20,No,interior, floor 1,90000
2993,Barcelona,Sant Pere - Santa Cater,needs refurb,Flat,2,85,Yes,exterior, floor 2,480000
2994,Barcelona,El Raval,needs refurb,Flat,1,54,No,exterior, floor 3,142500
2995,Barcelona, El Raval,needs refurb,Penthouse,2,70,Yes,interior, floor 5,280000
2996,Barcelona, El Raval,needs refurb,Penthouse,1,61,Yes,exterior, floor 5,250000
2997,Barcelona, L'Antiga Esquerra de l'Eixample,needs refurb,Flat,3,76,Yes,exterior, floor 1,570000
2998,Barcelona, Pedralbes,needs refurb,Flat,4,178,Yes,exterior, floor 6,1150000
2999,Barcelona,Sant Antoni,needs refurb,Flat,4,89,Yes,exterior, floor 1,350000
3000,Barcelona,La Sagrada Família,needs refurb,Flat,4,124,Yes,exterior, floor 1,390000
3001,Barcelona,Sant Gervasi - Galvany,needs refurb,Penthouse,5,185,Yes,exterior, floor 5,1390000
3002,Barcelona,El Camp de l'Arpa del Clot,needs refurb,Flat,3,67,Yes,exterior, floor 3,205000
3003,Barcelona,Sant Genís Dels Agudells - Montbau,needs refurb,Flat,4,123,Yes,exterior, floor 1,270000
3004,Barcelona,La Dreta de l'Eixample,needs refurb,Flat,4,210,Yes,exterior, floor 3,1195000
3005,Barcelona,L'Antiga Esquerra de l'Eixample,needs refurb,Flat,5,136,Yes,exterior, floor 6,470000
3006,Barcelona,El Fort Pienc,needs refurb,Penthouse,3,110,Yes,exterior, floor 8,469000
3007,Barcelona,El Raval,needs refurb,Flat,2,40,No,exterior, floor 1,96000
3008,Barcelona,El Raval,needs refurb,Flat,2,50,Yes,exterior, floor 5,200000
3009,Barcelona,Les Corts,needs refurb,Flat,8,447,Yes,exterior, floor 3,2100000
3010,Barcelona,El Camp de l'Arpa del Clot,needs refurb,Flat,3,69,Yes,exterior, floor 1,299000
3011,Barcelona,Sarrià,needs refurb,Penthouse,4,91,Yes,exterior, floor 4,520000
3012,Barcelona,Navas,needs refurb,Flat,3,74,Yes,exterior, floor 6,279000
3013,Barcelona,Sant Pere - Santa Cater,needs refurb,Flat,4,94,No,exterior, floor 1,325000
3014,Barcelona,La Sagrada Família,needs refurb,Penthouse,3,85,Yes,exterior, floor 7,470000
3015,Barcelona,La Dreta de l'Eixample,needs refurb,Flat,5,157,Yes,exterior, floor 1,505000
3016,Barcelona,La Sagrada Família,needs refurb,Flat,3,79,Yes,exterior, floor 3,330000
3017,Barcelona,El Fort Pienc,needs refurb,Flat,3,65,Yes,exterior, floor 6,300000
3018,Barcelona,L'Antiga Esquerra de l'Eixample,needs refurb,Flat,3,133,Yes,exterior, floor 4,900000
3019,Barcelona,Sant Pere - Santa Cater,needs refurb,Flat,4,94,No,exterior, floor 2,325000
3020,Barcelona, calle de la Mar,needs refurb,Flat,5,160,Yes,exterior, floor 7,499000
3021,Barcelona,El Putxet i el Farró,needs refurb,Flat,3,121,Yes,exterior, floor 1,365000
3022,Barcelona,Les Corts,needs refurb,Flat,6,300,Yes,exterior, floor 1,1500000
3023,Barcelona,La Dreta de l'Eixample,needs refurb,Flat,6,216,Yes,exterior, floor 1,899000
3024,Barcelona,Sant Andreu,needs refurb,Flat,3,64,Yes,exterior, floor 7,199900
3025,Barcelona,La Nova Esquerra de l'Eixample,needs refurb,Flat,3,112,Yes,exterior, floor 5,390000
3026,Barcelona,La Nova Esquerra de l'Eixample,needs refurb,Flat,7,155,Yes,exterior, floor 4,550000
3027,Barcelona,El Camp d'En Grassot i Gràcia Nova,needs refurb,Flat,4,70,Yes,exterior, floor 6,255000
3028,Barcelona,Pedralbes,needs refurb,Penthouse,3,74,Yes,interior, floor 9,435000
3029,Barcelona,Sants,needs refurb,Flat,4,86,Yes,exterior, floor 3,300000
3030,Barcelona,Les Tres Torres,needs refurb,Flat,5,168,Yes,exterior,ground floor,750000
3031,Barcelona,L'Antiga Esquerra de l'Eixample,needs refurb,Flat,4,224,Yes,exterior, floor 3,798000
3032,Barcelona,Pedralbes,needs refurb,Flat,3,106,Yes,exterior, floor 4,520000
3033,Barcelona,Provençals del Poblenou,needs refurb,Flat,4,110,Yes,exterior, floor 5,235000
3034,Barcelona,El Bon Pastor,needs refurb,Flat,3,74,Yes,exterior,mezzanine,161500
3035,Barcelona,Sant Gervasi - Galvany,needs refurb,Flat,6,285,Yes,exterior, floor 2,1780000
3036,Barcelona,Sant Gervasi - Galvany,needs refurb,Flat,4,130,Yes,exterior, floor 1,580000
3037,Barcelona,El Parc i la Llacuna del Poblenou,needs refurb,Flat,4,74,Yes,exterior, floor 4,241000
3038,Barcelona,El Putxet i el Farró,needs refurb,Flat,4,98,Yes,exterior, floor 4,365000
3039,Barcelona, Passatge de Tona,needs refurb,Detached,7,611,No,exterior,Multiple,1400000
3040,Barcelona,La Dreta de l'Eixample,needs refurb,Flat,5,117,Yes,exterior,mezzanine,499000
3041,Barcelona,El Poble Sec - Parc de Montjuïc,needs refurb,Flat,3,92,Yes,exterior, floor 4,285000
3042,Barcelona,El Fort Pienc,needs refurb,Duplex,2,105,Yes,exterior,ground floor,400000
3043,Barcelona,La Nova Esquerra de l'Eixample,needs refurb,Penthouse,3,70,Yes,interior, floor 8,340000
3044,Barcelona, El Camp de l'Arpa del Clot,needs refurb,Flat,3,67,Yes,interior, floor 6,199000
3045,Barcelona,La Maternitat i Sant Ramon,needs refurb,Flat,3,80,Yes,exterior, floor 5,240000
3046,Barcelona,Diagonal Mar i el Front Marítim del Poblenou,needs refurb,Flat,3,90,Yes,exterior, floor 4,315000
3047,Barcelona,Pedralbes,needs refurb,Penthouse,3,73,Yes,exterior, floor 9,435000
3048,Barcelona,Pedralbes,needs refurb,Flat,6,181,Yes,exterior, floor 4,928800
3049,Barcelona, La Sagrada Família,needs refurb,Penthouse,5,250,Yes,exterior, floor 8,1150000
3050,Barcelona, L'Antiga Esquerra de l'Eixample,needs refurb,Flat,3,79,Yes,exterior, floor 3,450000
3051,Barcelona, L'Antiga Esquerra de l'Eixample,needs refurb,Flat,2,77,Yes,interior, floor 1,450000
3052,Barcelona,Pedralbes,needs refurb,Penthouse,3,73,Yes,exterior, floor 8,430000
3053,Barcelona,El Poble Sec - Parc de Montjuïc,needs refurb,Flat,4,83,Yes,exterior, floor 1,270000
3054,Barcelona, L'Antiga Esquerra de l'Eixample,needs refurb,Flat,3,79,Yes,interior, floor 1,440000
3055,Barcelona,La Dreta de l'Eixample,needs refurb,Flat,4,196,Yes,exterior, floor 1,595000
3056,Barcelona, La Sagrada Família,needs refurb,Penthouse,2,88,Yes,exterior, floor 3,240000
3057,Barcelona,El Gòtic,needs refurb,Flat,3,82,No,exterior, floor 3,248000
3058,Barcelona, Sant Antoni,needs refurb,Flat,4,98,Yes,exterior, floor 1,340000
3059,Barcelona,El Poble Sec - Parc de Montjuïc,needs refurb,Flat,3,68,No,exterior, floor 3,152000
3060,Barcelona,El Camp de l'Arpa del Clot,needs refurb,Duplex,2,50,No,exterior, floor 2,260000
3061,Barcelona, Porta,needs refurb,Penthouse,3,65,Yes,exterior, floor 4,189000
3062,Barcelona,El Camp de l'Arpa del Clot,needs refurb,Flat,3,66,Yes,exterior, floor 6,214900
3063,Barcelona,La Nova Esquerra de l'Eixample,needs refurb,Flat,4,134,Yes,exterior, floor 5,490000
3064,Barcelona,El Poble Sec - Parc de Montjuïc,needs refurb,Flat,3,68,Yes,exterior, floor 1,179000
3065,Barcelona, La Mar,needs refurb,Flat,3,75,Yes,exterior, floor 5,195000
3066,Barcelona, Sarrià,needs refurb,Flat,4,118,Yes,exterior, floor 3,560000
3067,Barcelona,La Verneda i la Pau,needs refurb,Flat,4,75,Yes,exterior, floor 1,183000
3068,Barcelona,La Sagrera,needs refurb,Flat,4,89,Yes,exterior, floor 2,260000
3069,Barcelona,La Sagrada Família,needs refurb,Duplex,4,350,No,exterior,ground floor,390000
3070,Barcelona,El Gòtic,needs refurb,Flat,4,240,Yes,exterior, floor 1,1190000
3071,Barcelona, El Camp d'En Grassot i Gràcia Nova,needs refurb,Penthouse,3,84,Yes,exterior, floor 5,399000
3072,Barcelona, Pedralbes,needs refurb,Flat,5,148,Yes,exterior, floor 5,590000
3073,Barcelona,Sant Martí de Provençals,needs refurb,Flat,4,93,Yes,exterior, floor 8,278000
3074,Barcelona, Sant Antoni,needs refurb,Flat,5,188,Yes,exterior, floor 1,580000
3075,Barcelona,El Camp de l'Arpa del Clot,needs refurb,Flat,3,70,Yes,exterior, floor 3,230000
3076,Barcelona, avenida de la República Argent,needs refurb,Flat,5,126,Yes,exterior,mezzanine,480000
3077,Barcelona,Sants,needs refurb,Flat,3,78,No,exterior, floor 2,177000
3078,Barcelona, El Poble Sec - Parc de Montjuïc,needs refurb,Flat,2,51,No,exterior, floor 3,150000
3079,Barcelona,La Mar,needs refurb,Flat,3,86,Yes,exterior,mezzanine,200000
3080,Barcelona, Pedralbes,needs refurb,Penthouse,3,69,Yes,exterior, floor 9,435000
3081,Barcelona, El Camp d'En Grassot i Gràcia Nova,needs refurb,Flat,2,59,Yes,exterior, floor 1,198000
3082,Barcelona, Sants,needs refurb,Flat,5,110,Yes,exterior, floor 7,540000
3083,Barcelona, Pedralbes,needs refurb,Penthouse,3,69,Yes,exterior, floor 8,430000
3084,Barcelona,Pedralbes,needs refurb,Flat,3,70,Yes,exterior, floor 5,415000
3085,Barcelona,Sarrià,needs refurb,Flat,3,73,Yes,exterior, floor 3,375000
3086,Barcelona,L'Antiga Esquerra de l'Eixample,needs refurb,Flat,4,130,Yes,exterior, floor 6,480000
3087,Barcelona,L'Antiga Esquerra de l'Eixample,needs refurb,Flat,2,80,Yes,exterior, floor 5,455000
3088,Barcelona,Les Tres Torres,needs refurb,Flat,4,140,Yes,exterior, floor 1,790000
3089,Barcelona,Sant Gervasi - Galvany,needs refurb,Flat,2,95,Yes,exterior, floor 3,340000
3090,Barcelona,El Raval,needs refurb,Flat,3,130,No,exterior, floor 2,450000
3091,Barcelona, calle de la Mar,needs refurb,Penthouse,5,164,Yes,exterior, floor 8,690000
3092,Barcelona,La Sagrada Família,needs refurb,Flat,4,80,Yes,exterior, floor 1,325000
3093,Barcelona, Sant Gervasi - Galvany,needs refurb,Flat,5,145,Yes,exterior, floor 3,790000
3094,Barcelona, Les Tres Torres,needs refurb,Flat,5,145,Yes,exterior, floor 3,790000
3095,Barcelona, Porta,needs refurb,Flat,3,55,Yes,exterior, floor 4,189000
3096,Barcelona,La Sagrada Família,needs refurb,Flat,5,113,Yes,exterior, floor 5,460000
3097,Barcelona,La Sagrada Família,needs refurb,Flat,4,89,Yes,exterior, floor 7,385000
3098,Barcelona,El Raval,needs refurb,Flat,3,50,No,exterior, floor 1,184000
3099,Barcelona,Hostafrancs,needs refurb,Flat,2,72,No,exterior, floor 1,174000
